Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
38,"D Sanmartin","Kg-rag: Bridging the gap between knowledge and creativity",2024,"arXiv preprint arXiv:2405.12035","arxiv.org","https://arxiv.org/abs/2405.12035","https://scholar.google.com/scholar?cites=14719498306778771835&as_sdt=2005&sciodt=2007&hl=en",189,"2025-03-20 13:23:25","","","","",,,,,38,38.00,38,1,1,"… To facilitate this, we employ a 6-shot learning approach on an LLM, tasking it with extracting … a conventional accuracy metric and we introduce a modified version of the precision metric, …","https://arxiv.org/pdf/2405.12035","https://scholar.google.com/scholar?q=related:ezGDB7kpRswJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
10,"S Rosenthal, A Sil, R Florian, S Roukos","CLAPnq: Cohesive Long-form Answers from Passages in Natural Questions for RAG systems",2025,"Transactions of the …","direct.mit.edu","https://direct.mit.edu/tacl/article/doi/10.1162/tacl_a_00729/127456","https://scholar.google.com/scholar?cites=6022760083902550568&as_sdt=2005&sciodt=2007&hl=en",190,"2025-03-20 13:23:25","HTML","10.1162/tacl_a_00729/127456","","",,,,,10,10.00,3,4,1,"… An important challenge for responses produced by an LLM is ensuring that answers are … CLAPnq is a grounded long-form QA benchmark dataset for Retrieval Augmented Generation of …","https://direct.mit.edu/tacl/article/doi/10.1162/tacl_a_00729/127456","https://scholar.google.com/scholar?q=related:KNJp6GIklVMJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
52,"A Lozano, SL Fleming, CC Chiang…","Clinfo. ai: An open-source retrieval-augmented large language model system for answering medical questions using scientific literature",2023,"PACIFIC SYMPOSIUM …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/9789811286421_0002","https://scholar.google.com/scholar?cites=9974727051006928971&as_sdt=2005&sciodt=2007&hl=en",191,"2025-03-20 13:23:25","","10.1142/9789811286421_0002","","",,,,,52,26.00,13,4,2,"… Additionally, we introduce a unique dataset, PubMedRS-200, which consists of … LLM performance in Retrieval Augmentation Question Answering. Our tools and benchmarking dataset …","https://www.worldscientific.com/doi/pdf/10.1142/9789811286421_0002","https://scholar.google.com/scholar?q=related:S2i_jmdZbYoJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
30,"T Coignion, C Quinton, R Rouvoy","A performance study of llm-generated code on leetcode",2024,"Proceedings of the 28th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3661167.3661221","https://scholar.google.com/scholar?cites=17067347383554722884&as_sdt=2005&sciodt=2007&hl=en",192,"2025-03-20 13:23:25","","10.1145/3661167.3661221","","",,,,,30,30.00,10,3,1,"… we use as a dataset. From section 2 to section 4, we describe the tasks dataset and the models … We will refer to this dataset as the ""old"" dataset, and to our dataset of problems published …","https://arxiv.org/pdf/2407.21579","https://scholar.google.com/scholar?q=related:RMz4xgRm2-wJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
116,"H Jin, X Han, J Yang, Z Jiang, Z Liu, CY Chang…","Llm maybe longlm: Self-extend llm context window without tuning",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2401.01325","https://scholar.google.com/scholar?cites=6384208667411400297&as_sdt=2005&sciodt=2007&hl=en",193,"2025-03-20 13:23:25","","","","",,,,,116,116.00,17,7,1,"… We conducted experiments on the PG19 dataset. The results are shown in Table 8. The results show that SelfExtend is able to work with non-RoPE positional encodings, which are …","https://arxiv.org/pdf/2401.01325","https://scholar.google.com/scholar?q=related:acYGQfVDmVgJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
15,"B Jin, J Yoon, J Han, SO Arik","Long-context llms meet rag: Overcoming challenges for long inputs in rag",2024,"The Thirteenth International …","openreview.net","https://openreview.net/forum?id=oU3tpaR8fm","https://scholar.google.com/scholar?cites=5848832456269290762&as_sdt=2005&sciodt=2007&hl=en",194,"2025-03-20 13:23:25","","","","",,,,,15,15.00,4,4,1,"… not explicitly acquired during standard LLM training, we propose … Therefore, we propose augmenting the LLM tuning with an … PopQA dataset to underscore the generality of our findings. …","https://openreview.net/pdf?id=oU3tpaR8fm","https://scholar.google.com/scholar?q=related:Ct20aiE6K1EJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
28,"P Laban, AR Fabbri, C Xiong, CS Wu","Summary of a haystack: A challenge to long-context llms and rag systems",2024,"arXiv preprint arXiv:2407.01370","arxiv.org","https://arxiv.org/abs/2407.01370","https://scholar.google.com/scholar?cites=16239074899700290934&as_sdt=2005&sciodt=2007&hl=en",195,"2025-03-20 13:23:25","","","","",,,,,28,28.00,7,4,1,"… a RAG pipeline and a longcontext LLM, with RAG systems typically … We open-source our dataset and evaluation methodology1. A … We find no sign of systematic bias in the LLMbased …","https://arxiv.org/pdf/2407.01370?","https://scholar.google.com/scholar?q=related:dhWZPZXIXOEJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
7,"M Boubdir, E Kim, B Ermis, M Fadaee…","Which prompts make the difference? Data prioritization for efficient human LLM evaluation",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2310.14424","https://scholar.google.com/scholar?cites=12727998381833070070&as_sdt=2005&sciodt=2007&hl=en",196,"2025-03-20 13:23:25","","","","",,,,,7,3.50,1,5,2,"… We evaluate several metric-based methods and find that these metrics enhance the efficiency … positions our approach as a valuable strategy in future large language model evaluations. …","https://arxiv.org/pdf/2310.14424","https://scholar.google.com/scholar?q=related:9iXoqhfvorAJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
33,"A Lykov, D Tsetserukou","Llm-brain: Ai-driven fast generation of robot behaviour tree based on large language model",2024,"2024 2nd International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10852491/","https://scholar.google.com/scholar?cites=7046319258047374290&as_sdt=2005&sciodt=2007&hl=en",197,"2025-03-20 13:23:25","","","","",,,,,33,33.00,17,2,1,"… We provide a dataset for LLM-BRAIn … dataset for training an LLM model for BT generation. While the Stanford Alpaca model generates a sequence of words one by one and the dataset …","https://arxiv.org/pdf/2305.19352","https://scholar.google.com/scholar?q=related:0mPoPQiOyWEJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
18,"Y Chen, W Cai, L Wu, X Li, Z Xin, C Fu","Tigerbot: An open multilingual multitask llm",2023,"arXiv preprint arXiv:2312.08688","arxiv.org","https://arxiv.org/abs/2312.08688","https://scholar.google.com/scholar?cites=7961822261593218910&as_sdt=2005&sciodt=2007&hl=en",198,"2025-03-20 13:23:25","","","","",,,,,18,9.00,3,6,2,"… Fine-tuning: we continual fine-tune a TigerBot chat model on a dataset of general-purpose multi-round role-playing dialogues, eg, acting as a hero in a novel. Fine-tuning can gauge the …","https://arxiv.org/pdf/2312.08688","https://scholar.google.com/scholar?q=related:Xp8P0ykTfm4J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
39,"P Béchard, OM Ayala","Reducing hallucination in structured outputs via Retrieval-Augmented Generation",2024,"arXiv preprint arXiv:2404.08189","arxiv.org","https://arxiv.org/abs/2404.08189","https://scholar.google.com/scholar?cites=12167490990174553790&as_sdt=2005&sciodt=2007&hl=en",199,"2025-03-20 13:23:25","","","","",,,,,39,39.00,20,2,1,"… and LLM separately, for simplicity. We use the trained retriever to augment our dataset with suggested step and table names for each example. We then proceed with standard LLM …","https://arxiv.org/pdf/2404.08189","https://scholar.google.com/scholar?q=related:vsYe5Zac26gJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
75,"R Koike, M Kaneko, N Okazaki","Outfox: Llm-generated essay detection through in-context learning with adversarially generated examples",2024,"… of the AAAI Conference on Artificial …","ojs.aaai.org","https://ojs.aaai.org/index.php/AAAI/article/view/30120","https://scholar.google.com/scholar?cites=10359551563789858715&as_sdt=2005&sciodt=2007&hl=en",200,"2025-03-20 13:23:25","","","","",,,,,75,75.00,25,3,1,"… We build a dataset for student essay writing, specifically to detect LLM-generated … LLM to generate an essay based on each generated problem statement. For each LLM, our dataset …","https://ojs.aaai.org/index.php/AAAI/article/view/30120/31980","https://scholar.google.com/scholar?q=related:m3cJkEKFxI8J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
